Domain,Rank,Category,Language,SLD,SLD Rank,SLD Category,SLD Language,DNS,HTTP,IP,IP Details,,,,
,,,,,,,,,,,90.156.201.94,N,RU,None,60.0/100.0
yamoja.mobi,257860,,,yamoja.mobi,257860,,,N,N,Y,194.140.230.146,Y,NL,None,52.5/5.75
dietpillswatchdog.com,257883,,,dietpillswatchdog.com,257883,,,N,N,Y,216.146.141.216,Y,CA,Toronto,43.6667/-79.4167
ebuzzzz.com,257901,,,ebuzzzz.com,257901,,,N,N,Y,110.4.45.45,Y,MY,George Town,5.4112/100.3354
www.fukushima-u.ac.jp,,,,fukushima-u.ac.jp,258034,,,N,N,Y,210.238.203.117,Y,JP,None,35.69/139.69
iasolive.com,258059,,,iasolive.com,258059,,,N,N,Y,50.63.202.6,Y,US,Scottsdale,33.6119/-111.8906
comgas.com.br,258070,,,comgas.com.br,258070,,,N,N,P,186.231.64.0,Y,BR,None,-10.0/-55.0
,,,,,,,,,,,201.7.98.0,Y,BR,None,-10.0/-55.0
,,,,,,,,,,,200.185.161.80,N,BR,None,-10.0/-55.0
autozone.com.sa,258078,,,autozone.com.sa,258078,,,N,N,Y,212.71.42.1,Y,SA,None,25.0/45.0
ece.org,258100,,,ece.org,258100,,,N,N,Y,66.162.233.245,Y,US,Milwaukee,43.0745/-87.9078
chinacity.be,258194,,,chinacity.be,258194,,,N,Y,N,5.149.139.8,N,BE,None,50.8333/4.0
svs-5.ru,258250,,,svs-5.ru,258250,,,N,N,P,90.156.201.68,Y,RU,None,60.0/100.0
,,,,,,,,,,,90.156.201.63,N,RU,None,60.0/100.0
,,,,,,,,,,,90.156.201.41,N,RU,None,60.0/100.0
,,,,,,,,,,,90.156.201.48,N,RU,None,60.0/100.0
hyread.com.tw,258260,,,hyread.com.tw,258260,,,N,N,Y,202.3.172.78,Y,TW,None,23.5/121.0
superheromoviesnews.com,258326,,,superheromoviesnews.com,258326,,,N,N,Y,184.168.221.18,Y,US,Scottsdale,33.6119/-111.8906
midhudsonmls.com,258369,,,midhudsonmls.com,258369,,,N,N,Y,12.154.52.141,Y,US,None,38.0/-97.0
uppop.ir,258388,,,uppop.ir,258388,,,N,N,Y,91.99.99.2,Y,IR,Shahrak-e Pars,35.7355/51.5291
piecesauto24.com,258449,,,piecesauto24.com,258449,,,N,N,Y,88.198.174.148,Y,DE,None,51.0/9.0
chu.edu.tw,258540,,,chu.edu.tw,258540,,,N,N,Y,140.126.3.20,Y,TW,Taipei,25.0392/121.525
b4uads.com,258541,,,b4uads.com,258541,,,N,N,Y,69.175.33.250,Y,US,Chicago,41.8876/-87.6368
tufs.ac.jp,258589,,,tufs.ac.jp,258589,,,N,N,Y,202.13.5.157,Y,JP,None,35.69/139.69
ntechtricks.com,258620,,,ntechtricks.com,258620,,,N,N,P,184.168.221.11,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
polishbhoys.com,258678,,,polishbhoys.com,258678,,,N,N,Y,188.165.23.142,Y,PL,None,52.0/20.0
behindkink.com,258680,,,behindkink.com,258680,,,N,Y,N,199.241.99.92,N,US,Franklin,42.5181/-83.263
www.free-forums.org,,,,free-forums.org,258693,,,N,N,Y,199.83.208.185,Y,US,Monticello,42.2206/-91.2282
refline.com,258721,,,refline.com,258721,,,N,N,Y,195.14.237.32,Y,DE,None,51.0/9.0
doczine.com,258763,,,doczine.com,258763,,,N,N,Y,204.77.0.185,Y,US,Las Vegas,36.0877/-115.1485
ned.org,258837,,,ned.org,258837,,,N,Y,N,173.247.252.117,N,US,Santa Monica,34.0119/-118.4682
calculatusueldo.com,258862,,,calculatusueldo.com,258862,,,N,N,Y,65.52.76.24,Y,US,Redmond,47.6801/-122.1206
mosawir.com,258924,,,mosawir.com,258924,,,N,N,P,50.63.202.4,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
boulderweekly.com,258936,,,boulderweekly.com,258936,,,N,N,Y,74.208.102.208,Y,US,Wayne,40.0548/-75.4083
just.edu.jo,258975,,,just.edu.jo,258975,,,N,N,Y,87.236.232.175,Y,JO,Amman,31.95/35.9333
bestbus.in,258990,,,bestbus.in,258990,,,N,N,Y,182.18.176.194,Y,IN,None,20.0/77.0
twimemachine.com,259135,,,twimemachine.com,259135,,,N,N,P,107.21.106.77,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,174.129.23.70,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,174.129.22.35,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,50.16.215.146,N,US,Ashburn,39.0437/-77.4875
transunion.hk,259168,,,transunion.hk,259168,,,N,N,P,203.198.49.163,Y,HK,Central District,22.2833/114.15
,,,,,,,,,,,203.198.49.162,N,HK,Central District,22.2833/114.15
stsne.com,259171,,,stsne.com,259171,,,N,N,Y,198.233.41.210,Y,US,None,38.0/-97.0
redetribuna.com.br,259241,,,redetribuna.com.br,259241,,,N,N,Y,189.52.16.169,Y,BR,None,-10.0/-55.0
i-mail.kir.jp,259245,,,kir.jp,37763,,,N,Y,N,203.142.193.160,N,JP,Kyoto,35.0214/135.7556
thequirkbox.com,259252,,,thequirkbox.com,259252,,,N,N,Y,69.162.109.75,Y,US,Dallas,32.7791/-96.8028
lightyear.net,259260,,,lightyear.net,259260,,,N,N,Y,204.126.120.89,Y,US,None,38.0/-97.0
vintagexhamster.com,259292,,,vintagexhamster.com,259292,,,N,Y,N,95.211.199.180,N,NL,Amsterdam,52.35/4.9167
ixpanel.com,259339,,,ixpanel.com,259339,,,N,N,Y,202.133.242.52,Y,TW,None,23.5/121.0
newriver.com,259373,,,newriver.com,259373,,,N,N,Y,216.75.198.151,Y,US,Andover,42.6489/-71.1655
pasngr.com,259432,,,pasngr.com,259432,,,N,N,Y,209.235.226.0,Y,US,Allentown,40.6452/-75.4374
,,,,,,,,,,,209.235.250.0,Y,US,Allentown,40.6452/-75.4374
,,,,,,,,,,,217.199.182.0,Y,GB,None,51.5/-0.13
size-inc.co.jp,259455,,,size-inc.co.jp,259455,,,N,N,Y,125.206.115.103,Y,JP,Tokyo,35.685/139.7514
cyclingtracker.net,259468,,,cyclingtracker.net,259468,,,N,N,Y,182.48.42.204,Y,JP,Osaka,34.6864/135.52
harian-nasional.com,259472,,,harian-nasional.com,259472,,,N,N,Y,103.7.1.156,Y,ID,None,-5.0/120.0
army.lk,259490,,,army.lk,259490,,,N,N,P,220.247.214.178,Y,LK,None,7.0/81.0
,,,,,,,,,,,222.165.133.215,N,LK,None,7.0/81.0
gossipboyz.com,259600,,,gossipboyz.com,259600,,,N,N,Y,50.63.202.29,Y,US,Scottsdale,33.6119/-111.8906
tukatech.com,259602,,,tukatech.com,259602,,,N,N,Y,74.124.197.185,Y,US,Los Angeles,34.1173/-118.26
markitfree.com,259624,,,markitfree.com,259624,,,N,N,Y,184.168.221.69,Y,US,Scottsdale,33.6119/-111.8906
championshipsubdivision.com,259668,,,championshipsubdivision.com,259668,,,N,N,Y,174.37.187.12,Y,US,Seattle,47.6062/-122.3321
somyatrans.in,259692,,,somyatrans.in,259692,,,N,N,Y,182.18.143.127,Y,IN,None,20.0/77.0
heustyle.com,259695,,,heustyle.com,259695,,,N,N,Y,184.168.221.12,Y,US,Scottsdale,33.6119/-111.8906
iowadot.gov,259722,,,iowadot.gov,259722,,,N,N,Y,165.206.203.95,Y,US,Des Moines,41.5921/-93.604
wateen.net,259761,,,wateen.net,259761,,,N,N,Y,58.27.149.33,Y,PK,None,30.0/70.0
usenet-downloads.eu,259787,,,usenet-downloads.eu,259787,,,N,N,Y,37.187.101.127,Y,FR,None,48.86/2.35
npg.idv.tw,259869,,,npg.idv.tw,259869,,,N,Y,N,220.128.233.166,N,TW,None,23.5/121.0
primark.ie,260000,,,primark.ie,260000,,,N,N,Y,81.91.245.56,Y,GB,None,51.5/-0.13
4savefile.com,260028,,,4savefile.com,260028,,,N,N,Y,9.39.69.68,Y,US,Durham,35.994/-78.8986
globalmailer.com,260120,,,globalmailer.com,260120,,,N,N,Y,66.6.18.71,Y,US,New York,40.7317/-73.9885
17life.com.tw,260160,,,17life.com.tw,260160,,,N,N,Y,60.251.154.220,Y,TW,None,23.5/121.0
tnetnoc.com,260161,,,tnetnoc.com,260161,,,N,N,Y,198.151.60.55,Y,US,None,38.0/-97.0
,,,,,,,,,,,198.151.61.55,Y,US,Chicago,41.85/-87.65
bookmarkingviews.com,260168,,,bookmarkingviews.com,260168,,,N,N,Y,74.80.131.5,Y,US,South Bend,41.6565/-86.3473
linkxchanger.mobi,260204,,,linkxchanger.mobi,260204,,,N,Y,N,174.34.243.102,N,US,Charlotte,35.1681/-80.9153
003c.com,260219,,,003c.com,260219,,,N,Y,N,221.229.166.223,N,CN,Nanjing,32.0617/118.7778
hotconference.com,260259,,,hotconference.com,260259,,,N,N,Y,97.79.236.60,Y,US,None,38.0/-97.0
asian-porn-talent.com,260391,,,asian-porn-talent.com,260391,,,N,N,Y,66.115.131.53,Y,US,Marietta,33.9306/-84.4613
rain-tree.com,260493,,,rain-tree.com,260493,,,N,N,Y,74.124.193.16,Y,US,Los Angeles,34.1173/-118.26
ecomstats.net,260540,,,ecomstats.net,260540,,,N,N,Y,184.168.221.14,Y,US,Scottsdale,33.6119/-111.8906
viewrenttoownhomes.com,260562,,,viewrenttoownhomes.com,260562,,,N,N,P,198.41.191.82,Y,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.185.83,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.186.83,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.190.82,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.184.83,N,US,San Francisco,37.7697/-122.3933
cannabislinks.co.uk,260607,,,cannabislinks.co.uk,260607,,,N,N,Y,50.63.202.1,Y,US,Scottsdale,33.6119/-111.8906
amateur-blogx.com,260638,,,amateur-blogx.com,260638,,,N,N,Y,192.200.116.162,Y,US,Los Angeles,34.053/-118.2642
livret.net.pl,260644,,,livret.net.pl,260644,,,N,N,Y,87.98.239.3,Y,PL,None,52.0/20.0
unblock.pk,260659,,,unblock.pk,260659,,,N,Y,N,108.162.198.141,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,108.162.199.141,N,US,San Francisco,37.7697/-122.3933
anwalt-seiten.de,260666,,,anwalt-seiten.de,260666,,,N,N,Y,88.198.1.232,Y,DE,Nuremberg,49.4478/11.0683
mercantile.co.il,260668,,,mercantile.co.il,260668,,,N,N,P,194.90.148.73,Y,IL,None,31.5/34.75
,,,,,,,,,,,212.179.153.201,N,IL,None,31.5/34.75
,,,,,,,,,,,212.179.140.71,N,IL,None,31.5/34.75
,,,,,,,,,,,212.68.140.73,N,IL,None,31.5/34.75
perfspot.com,260675,,,perfspot.com,260675,,,N,Y,N,63.226.5.2,N,US,None,38.0/-97.0
www.agriturismo-venezia.it,,,,agriturismo-venezia.it,260677,,,N,N,Y,213.205.40.169,Y,IT,None,42.8333/12.8333
staplerconfessions.com,260719,,,staplerconfessions.com,260719,,,N,N,Y,50.116.57.56,Y,US,Absecon,39.4899/-74.4773
upmaxclub.com,260735,,,upmaxclub.com,260735,,,N,N,Y,202.162.77.40,Y,TH,None,15.0/100.0
www.penang.gov.my,,,,penang.gov.my,260779,,,N,N,Y,210.187.66.200,Y,MY,None,2.5/112.5
kbtips.com,260800,,,kbtips.com,260800,,,N,N,Y,123.30.140.79,Y,VN,Hanoi,21.0333/105.85
zaneymailz.com,260853,,,zaneymailz.com,260853,,,N,N,Y,208.77.100.143,Y,US,Altamonte Springs,28.6653/-81.4188
www.jccu.coop,,,,jccu.coop,260883,,,N,N,Y,219.101.185.182,Y,JP,None,35.69/139.69
noc.bz,260931,,,noc.bz,260931,,,N,N,Y,46.4.46.148,Y,DE,None,51.0/9.0
p30city.net,260941,,,p30city.net,260941,,,N,N,Y,5.61.27.113,Y,US,None,38.0/-97.0
www.meidenblog.nl,,,,meidenblog.nl,260954,,,N,N,Y,77.243.236.198,Y,NL,None,52.5/5.75
youthwiz.com,260985,,,youthwiz.com,260985,,,N,N,Y,108.178.14.218,Y,US,Chicago,41.8825/-87.6441
kaigokensaku.jp,261004,,,kaigokensaku.jp,261004,,,N,N,Y,211.129.14.52,Y,JP,None,35.69/139.69
www.star2star.com,,,,star2star.com,261019,,,N,N,Y,199.27.77.185,Y,US,San Francisco,37.7898/-122.3942
,,,,,,,,,,,199.27.79.184,Y,US,San Francisco,37.7898/-122.3942
technyati.com,261092,,,technyati.com,261092,,,N,N,Y,184.168.221.19,Y,US,Scottsdale,33.6119/-111.8906
univ-provence.fr,261123,,,univ-provence.fr,261123,,,N,N,Y,147.94.113.30,Y,FR,Marseille,43.2854/5.3761
xmissymedia.com,261196,,,xmissymedia.com,261196,,,N,N,Y,94.75.232.209,Y,NL,Amsterdam,52.35/4.9167
uspcparts.com,261250,,,uspcparts.com,261250,,,N,N,Y,173.247.247.149,Y,US,Los Angeles,34.1173/-118.26
laca.org,261265,,,laca.org,261265,,,N,N,Y,208.108.136.75,Y,US,Columbus,40.029/-83.0809
sub18.ro,261282,,,sub18.ro,261282,,,N,N,Y,86.106.30.72,Y,RO,None,46.0/25.0
myfirefoxos.pl,261374,,,myfirefoxos.pl,261374,,,N,N,Y,178.33.146.129,Y,FR,None,48.86/2.35
orion.az,261537,,,orion.az,261537,,,N,N,Y,148.251.11.202,Y,DE,None,51.0/9.0
lightningreleases.com,261550,,,lightningreleases.com,261550,,,N,N,Y,64.120.149.169,Y,US,Scranton,41.409/-75.6624
hochoc.com,261615,,,hochoc.com,261615,,,N,N,P,184.168.221.17,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
proxyhash.info,261629,,,proxyhash.info,261629,,,N,Y,N,192.111.148.165,N,US,Lenoir,35.9726/-81.5513
wrzdl3.us,261630,,,wrzdl3.us,261630,,,N,N,Y,192.111.135.28,Y,US,Atlanta,33.7516/-84.3915
bdfnet.com,261706,,,bdfnet.com,261706,,,N,N,Y,200.6.55.12,Y,NI,Managua,12.1508/-86.2683
telugufilmsportal.com,261764,,,telugufilmsportal.com,261764,,,N,N,P,50.63.202.29,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
riverdistrictinsider.com,261825,,,riverdistrictinsider.com,261825,,,N,N,Y,15.185.162.168,Y,US,Palo Alto,37.3762/-122.1826
invalsi.it,261873,,,invalsi.it,261873,,,N,N,Y,89.97.182.0,Y,IT,None,42.8333/12.8333
cyberwala.com,262033,,,cyberwala.com,262033,,,N,N,Y,182.18.135.16,Y,IN,None,20.0/77.0
free-hideip.com,262073,,,free-hideip.com,262073,,,Y,N,Y,66.228.40.66,Y,US,Absecon,39.4899/-74.4773
gardenvisit.com,262080,,,gardenvisit.com,262080,,,N,N,Y,92.48.118.88,Y,GB,None,51.5/-0.13
chessity.com,262109,,,chessity.com,262109,,,N,N,Y,81.169.228.200,Y,DE,Berlin,52.5167/13.4
localeats.com,262135,,,localeats.com,262135,,,N,N,Y,50.63.202.28,Y,US,Scottsdale,33.6119/-111.8906
www.bloombergmedia.com,,,,bloombergmedia.com,262178,,,Y,N,N,69.191.212.123,N,US,New York,40.7588/-73.968
sexmalina.ru,262188,,,sexmalina.ru,262188,,,N,N,Y,95.211.162.247,Y,NL,Amsterdam,52.35/4.9167
omnivoracious.com,262203,,,omnivoracious.com,262203,,,N,N,Y,50.63.202.16,Y,US,Scottsdale,33.6119/-111.8906
expressvpn.biz,262213,,,expressvpn.biz,262213,,,N,Y,N,23.253.4.85,N,US,San Antonio,29.4889/-98.3987
sktbus.com,262347,,,sktbus.com,262347,,,N,N,Y,202.65.137.187,Y,IN,None,20.0/77.0
kathywraycolemanonlinenewsblog.com,262407,,,kathywraycolemanonlinenewsblog.com,262407,,,N,N,Y,184.168.221.26,Y,US,Scottsdale,33.6119/-111.8906
mu4arab.com,262443,,,mu4arab.com,262443,,,N,N,Y,108.178.61.42,Y,US,Chicago,41.8825/-87.6441
central-processing.info,262444,,,central-processing.info,262444,,,N,N,Y,184.168.221.78,Y,US,Scottsdale,33.6119/-111.8906
shadesshuttersblinds.com,262455,,,shadesshuttersblinds.com,262455,,,N,N,Y,67.231.97.9,Y,US,Denver,39.7525/-104.9995
ee3.us,262469,,,ee3.us,262469,,,N,N,Y,198.20.106.178,Y,NL,None,52.5/5.75
eroshinbo.com,262484,,,eroshinbo.com,262484,,,N,Y,N,108.162.199.49,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,108.162.198.49,N,US,San Francisco,37.7697/-122.3933
ffinonline.com,262575,,,ffinonline.com,262575,,,N,N,Y,173.219.134.179,Y,US,Abilene,32.4487/-99.7331
electrapay.com,262646,,,electrapay.com,262646,,,N,N,Y,124.124.198.84,Y,IN,Mumbai,18.975/72.8258
blogx.pl,262737,,,blogx.pl,262737,,,N,N,Y,188.165.229.68,Y,FR,None,48.86/2.35
ashitabaplant.com,262755,,,ashitabaplant.com,262755,,,N,N,Y,50.63.202.8,Y,US,Scottsdale,33.6119/-111.8906
bbs97.com,262832,,,bbs97.com,262832,,,N,Y,N,50.63.202.61,N,US,Scottsdale,33.6119/-111.8906
pulitzerinc.com,262849,,,pulitzerinc.com,262849,,,N,N,Y,69.0.230.49,Y,US,Atlanta,33.7516/-84.3915
rdyoutube.com,262874,,,rdyoutube.com,262874,,,Y,N,N,208.122.193.2,N,US,Farmington,42.5065/-83.3491
planproxy.com,262917,,,planproxy.com,262917,,,N,Y,N,96.31.64.187,N,US,Tampa,27.9987/-82.5156
techclickz.com,262918,,,techclickz.com,262918,,,N,N,Y,66.96.147.120,Y,US,Burlington,42.5051/-71.2047
hitproxy.com,262945,,,hitproxy.com,262945,,,N,Y,N,50.63.75.1,N,US,Scottsdale,33.6119/-111.8906
scasino.com,263144,,,scasino.com,263144,,,N,Y,N,88.81.155.243,N,GB,None,51.5/-0.13
novacasasbahia.com.br,263164,,,novacasasbahia.com.br,263164,,,N,N,Y,201.20.8.137,Y,BR,None,-10.0/-55.0
dlbr-mkv1.com,263255,,,dlbr-mkv1.com,263255,,,N,N,Y,85.159.233.173,Y,NL,None,52.5/5.75
ourminifamily.com,263459,,,ourminifamily.com,263459,,,N,N,Y,184.168.221.21,Y,US,Scottsdale,33.6119/-111.8906
imageamplified.com,263477,,,imageamplified.com,263477,,,N,N,Y,50.63.202.2,Y,US,Scottsdale,33.6119/-111.8906
mercedes-benz.com.tw,263528,,,mercedes-benz.com.tw,263528,,,N,N,Y,124.9.13.149,Y,TW,Taipei,25.0392/121.525
townofstratford.com,263646,,,townofstratford.com,263646,,,N,N,Y,216.244.117.166,Y,US,Shelton,41.3158/-73.1354
beginlinux.com,263664,,,beginlinux.com,263664,,,N,N,Y,184.106.227.160,Y,US,San Antonio,29.4889/-98.3987
e123.hk,263666,,,e123.hk,263666,,,N,Y,N,101.78.211.67,N,HK,Tseung Kwan O,22.3333/114.25
baixarfilmesdubladosviatorrent.org,263695,,,baixarfilmesdubladosviatorrent.org,263695,,,N,N,Y,216.104.46.10,Y,US,Chicago,41.8825/-87.6441
vpnoneclick.com,263696,,,vpnoneclick.com,263696,,,Y,Y,Y,78.47.176.74,Y,DE,None,51.0/9.0
www.vpnoneclick.com,,,,vpnoneclick.com,263696,,,Y,Y,N,80.241.216.118,N,DE,None,51.0/9.0
chemical-records.co.uk,263703,,,chemical-records.co.uk,263703,,,N,N,Y,84.45.101.210,Y,GB,None,51.5/-0.13
iranecu.ir,263783,,,iranecu.ir,263783,,,N,N,Y,5.61.24.71,Y,US,None,38.0/-97.0
kodnung.com,263787,,,kodnung.com,263787,,,N,N,Y,184.168.221.5,Y,US,Scottsdale,33.6119/-111.8906
worldzdirectory.com,263802,,,worldzdirectory.com,263802,,,N,N,Y,66.96.147.120,Y,US,Burlington,42.5051/-71.2047
bihac.net,263909,,,bihac.net,263909,,,N,N,Y,176.9.72.45,Y,DE,None,51.0/9.0
85gao.com,263949,,,85gao.com,263949,,,N,Y,N,176.74.176.179,N,GB,None,51.5/-0.13
proxyvpn.eu,263964,,,proxyvpn.eu,263964,,,N,Y,N,46.30.212.201,N,DK,None,56.0/10.0
careerweb.co.za,264000,,,careerweb.co.za,264000,,,N,N,Y,41.86.108.33,Y,ZA,None,-29.0/24.0
ims.ac.jp,264040,,,ims.ac.jp,264040,,,N,N,Y,133.48.193.1,Y,JP,None,35.69/139.69
antoniocalvoblog.com,264043,,,antoniocalvoblog.com,264043,,,N,N,Y,199.116.251.86,Y,US,Schertz,29.5892/-98.2939
www.cctcbank.com,,,,cctcbank.com,264067,,,N,N,Y,65.206.3.14,Y,US,None,38.0/-97.0
edublogfinder.com,264131,,,edublogfinder.com,264131,,,N,N,Y,72.167.232.235,Y,US,Scottsdale,33.6119/-111.8906
tyojyu.or.jp,264156,,,tyojyu.or.jp,264156,,,N,N,Y,210.215.197.65,Y,AU,Canberra,-35.276/149.1344
giftofniceness.com,264165,,,giftofniceness.com,264165,,,N,N,Y,184.168.221.15,Y,US,Scottsdale,33.6119/-111.8906
www.healthmanagement.org,,,,healthmanagement.org,264172,,,N,N,Y,50.63.202.1,Y,US,Scottsdale,33.6119/-111.8906
gamecyber.com.tw,264193,,,gamecyber.com.tw,264193,,,N,N,Y,61.67.215.130,Y,TW,Taipei,25.0392/121.525
airmikisew.com,264242,,,airmikisew.com,264242,,,N,N,Y,216.123.238.66,Y,CA,Edmonton,53.55/-113.5
irhostco.com,264263,,,irhostco.com,264263,,,N,N,Y,5.9.128.67,Y,DE,None,51.0/9.0
cityclubcasino.com,264330,,,cityclubcasino.com,264330,,,N,Y,N,176.58.104.136,N,GB,None,51.5/-0.13
lezcuties.com,264337,,,lezcuties.com,264337,,,N,Y,N,68.169.66.7,N,US,Weehawken,40.7686/-74.0199
printmojo.com,264421,,,printmojo.com,264421,,,N,N,Y,72.52.254.38,Y,US,Lansing,42.7257/-84.636
sanabo.com,264491,,,sanabo.com,264491,,,N,N,Y,210.172.144.22,Y,JP,None,35.69/139.69
www.riverspringscharter.org,,,,riverspringscharter.org,264506,,,N,N,Y,76.79.82.85,Y,US,Covina,34.09/-117.8903
kissyoutube.com,264563,,,kissyoutube.com,264563,,,Y,N,N,5.9.17.197,N,DE,None,51.0/9.0
multilistingserviceswitzerland.com,264660,,,multilistingserviceswitzerland.com,264660,,,N,N,Y,192.145.233.102,Y,US,Los Angeles,33.9571/-118.4041
himalayanglacier.com,264697,,,himalayanglacier.com,264697,,,N,Y,N,192.185.139.75,N,US,Houston,29.8301/-95.4739
verwaltungssystem.de,264706,,,verwaltungssystem.de,264706,,,N,N,Y,81.3.7.40,Y,DE,None,51.0/9.0
voceaactiva.net,264714,,,voceaactiva.net,264714,,,N,N,Y,50.63.202.1,Y,US,Scottsdale,33.6119/-111.8906
beltkart.com,264750,,,beltkart.com,264750,,,N,N,Y,184.168.221.3,Y,US,Scottsdale,33.6119/-111.8906
bewerbungsratgeber24.de,264795,,,bewerbungsratgeber24.de,264795,,,N,N,Y,5.9.44.53,Y,DE,None,51.0/9.0
mazapoint.com,264862,,,mazapoint.com,264862,,,N,N,Y,66.96.147.120,Y,US,Burlington,42.5051/-71.2047
myinvestblog.ru,264906,,,myinvestblog.ru,264906,,,N,N,Y,85.10.243.88,Y,DE,None,51.0/9.0
simdepdongnai.com,264911,,,simdepdongnai.com,264911,,,N,N,Y,112.213.94.201,Y,VN,Thanh Nguyen,9.8478/106.3456
yasdownload.ir,264991,,,yasdownload.ir,264991,,,N,N,Y,176.10.37.81,Y,IS,None,65.0/-18.0
heapnote.com,264997,,,heapnote.com,264997,,,N,N,P,50.63.202.6,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
notsomodern.com,264998,,,notsomodern.com,264998,,,N,N,Y,67.227.172.254,Y,US,Lansing,42.7257/-84.636
myca168.com,265016,,,myca168.com,265016,,,N,Y,N,198.46.85.75,N,US,Los Angeles,33.9571/-118.4041
rmkstore.com,265026,,,rmkstore.com,265026,,,N,N,P,141.101.112.14,Y,None,None,47.0/8.0
,,,,,,,,,,,141.101.113.14,Y,None,None,47.0/8.0
,,,,,,,,,,,141.101.123.14,Y,None,None,47.0/8.0
,,,,,,,,,,,190.93.241.14,N,CR,San Jos̩,9.9333/-84.0833
,,,,,,,,,,,190.93.240.14,N,CR,San Jos̩,9.9333/-84.0833
shscomputer.be,265035,,,shscomputer.be,265035,,,N,N,Y,87.98.149.73,Y,FR,None,48.86/2.35
sandraseasycooking.com,265038,,,sandraseasycooking.com,265038,,,N,N,Y,50.63.202.6,Y,US,Scottsdale,33.6119/-111.8906
zebradem.com,265040,,,zebradem.com,265040,,,N,N,Y,148.251.85.251,Y,DE,None,51.0/9.0
getresponse.tv,265123,,,getresponse.tv,265123,,,N,N,P,190.93.244.24,Y,CR,San Jos̩,9.9333/-84.0833
,,,,,,,,,,,190.93.246.24,N,CR,San Jos̩,9.9333/-84.0833
,,,,,,,,,,,141.101.115.24,N,None,None,47.0/8.0
,,,,,,,,,,,190.93.247.24,N,CR,San Jos̩,9.9333/-84.0833
,,,,,,,,,,,190.93.245.24,N,CR,San Jos̩,9.9333/-84.0833
yazd-music10.org,265156,,,yazd-music10.org,265156,,,N,N,Y,78.46.16.29,Y,DE,None,51.0/9.0
videogameotaku.com,265183,,,videogameotaku.com,265183,,,N,N,Y,173.236.79.234,Y,US,Chicago,41.8876/-87.6368
razvanpascu.ro,265216,,,razvanpascu.ro,265216,,,N,N,Y,86.106.30.20,Y,RO,None,46.0/25.0
dtiservices.com,265240,,,dtiservices.com,265240,,,N,N,Y,38.91.110.101,Y,US,None,38.0/-97.0
aerogal.com.ec,265246,,,aerogal.com.ec,265246,,,N,N,Y,64.76.220.71,Y,EC,Quito,-0.2167/-78.5
ayatec.net,265247,,,ayatec.net,265247,,,N,N,Y,192.187.108.178,Y,US,Kansas City,39.1472/-94.5735
nionao.com,265248,,,nionao.com,265248,,,N,N,Y,115.68.17.186,Y,KR,None,37.57/126.98
homeinteriors.com.mx,265264,,,homeinteriors.com.mx,265264,,,N,N,P,201.131.33.15,Y,MX,None,19.43/-99.13
,,,,,,,,,,,201.131.33.16,N,MX,None,19.43/-99.13
myddm.com,265275,,,myddm.com,265275,,,N,Y,N,174.139.8.117,N,US,Orange,33.8138/-117.7986
personalinjury-law.com,265327,,,personalinjury-law.com,265327,,,N,N,Y,198.46.93.10,Y,US,Los Angeles,33.9571/-118.4041
hirts.com,265364,,,hirts.com,265364,,,N,N,Y,184.168.221.15,Y,US,Scottsdale,33.6119/-111.8906
